"quantidade_doadores","total_receita","media_receita","recursos_de_outros_candidatos.comites","recursos_de_partidos","recursos_de_pessoas_físicas","recursos_de_pessoas_juridicas","recursos_proprios","votos","quantidade_despesas","quantidade_fornecedores","media_despesa","sexo"
4,15648.75,3129.75,6348.75,6325.485,9300,28086,5019.35,8342,28,16,571.339285714286,2
5,6580,658,5530,6325.485,1050,28086,5019.35,968,10,5,658,2
3,1395,279,475,490,4550,28086,430,396,5,4,279,2
28,912652.68,9218.71393939394,27869.7,677250.04,66560,115972.94,25000,52437,858,211,1063.04102564103,2
4,9588.5,871.681818181818,3500,4088.5,2000,28086,5019.35,167,11,4,871.681818181818,1
7,10215,1276.875,4217.5,3465,6750,28086,5019.35,897,13,10,785.769230769231,2
185,467430.84,2077.4704,3024,119000,142371.85,181214.99,21820,13267,157,62,2977.26649681529,2
130,3158428.85,16032.6337563452,11347.27,425215.58,429446,1960020,332400,129795,3678,2758,858.735415986949,2
24,1151015.24,8922.59875968992,20515.24,585000,26500,405000,114000,101663,281,31,4094.1131316726,2
5,31261.25,1838.89705882353,7789.25,6325.485,6572,28086,16900,901,20,8,1563.0625,2
5,11225,1603.57142857143,4745,6325.485,480,28086,6000,1465,9,7,1241.96111111111,2
5,8023.11,1337.185,4217.5,400,5000.11,28086,2623,580,7,3,1146.14285714286,2
3,2500,833.333333333333,4217.5,6325.485,2500,28086,5019.35,6774,5,4,499.84,2
2,5500,2750,500,5000,4550,28086,5019.35,688,6,3,908.333333333333,1
1,2700,2700,4217.5,6325.485,2700,28086,5019.35,1741,4,1,675,2
4,20620.02,2062.002,4217.5,19170,1450,28086,5019.35,611,16,9,1288.75125,1
11,126125.58,4671.31777777778,1574.16,6325.485,73264.16,10000,41287.26,14335,108,59,1166.17574074074,2
38,1515281.72,31568.3691666667,4217.5,1299777.73,38944,96559.99,80000,155056,950,478,1595.03338947368,2
5,4659.86,465.986,2909.86,6325.485,1500,28086,250,707,11,6,421.623636363636,2
1,114.5,114.5,114.5,6325.485,4550,28086,5019.35,2673,1,1,114.5,1
65,453419.68,4875.48043010753,4217.5,95000,201711.15,21750,134958.53,116178,404,76,1122.32594059406,2
17,2189700,81100,4900,1892000,5400,282400,5000,151930,1021,499,2143.37465230166,2
23,43300,1546.42857142857,4217.5,6325.485,41800,28086,1500,1014,62,26,698.387096774194,2
1,2400,1200,2400,6325.485,4550,28086,5019.35,38,2,1,1200,1
2,1500,750,500,6325.485,1000,28086,5019.35,26,2,2,750,1
3,5200,1733.33333333333,4217.5,5000,200,28086,5019.35,973,3,3,1733.33333333333,1
3,3576,596,432.25,2343.75,800,28086,5019.35,749,6,3,596,2
8,53994.12,2841.79578947368,4217.5,4050,13499,26026.12,10419,2002,74,25,729.65027027027,2
3,1551.55,517.183333333333,4217.5,6325.485,1448,28086,103.55,707,4,4,387.8875,2
6,52347.68,2379.44,23000,18537.68,1440,28086,9370,5779,150,17,348.860666666667,1
3,5543.41,554.341,4396.5,422.91,724,28086,5019.35,636,10,3,554.341,2
2,276476.91,13165.5671428571,243201.91,6325.485,4550,28086,33275,1869,220,41,1256.71322727273,2
67,170176.5,1810.38829787234,41126.5,6325.485,50150,15000,63900,14966,291,131,584.813402061856,2
1,200,200,200,6325.485,4550,28086,5019.35,13,1,1,200,1
4,1275,318.75,4217.5,175,1100,28086,5019.35,1959,18,13,70.7166666666667,1
6,15648.42,869.356666666667,2420,6325.485,10228.42,28086,3000,1042,26,9,601.862307692308,2
1,21300.3,2366.7,21300.3,6325.485,4550,28086,5019.35,712,23,14,923.8,2
5,27126.4,4521.06666666667,4217.5,25000,1448,660,18.4,1771,27,19,999.078888888889,1
4,9265,2316.25,4217.5,6325.485,2440,6790,35,1787,10,5,926.5,2
253,122287.16,361.796331360947,10071.66,31815.5,54800,28086,25600,104356,352,261,346.745625,2
3,12245.5,1749.35714285714,1225,1000,4550,28086,10020.5,1414,8,5,1530.6875,2
3,3584,448,2860,6325.485,724,28086,5019.35,1492,8,3,448,2
2,893,127.571428571429,593,6325.485,300,28086,5019.35,439,7,2,127.571428571429,1
1,15000,7500,4217.5,15000,4550,28086,5019.35,490,17,10,882.352941176471,2
24,96431.07,3325.20931034483,2600,6325.485,15953.79,34466.63,43410.65,8316,80,35,1205.388375,2
8,27471,2747.1,4217.5,271,25000,28086,2200,22398,38,17,722.921052631579,2
3,213055.85,30436.55,4217.5,6325.485,10000,28086,203055.85,9830,39,24,5462.97051282051,2
4,1887,471.75,1000,163,724,28086,5019.35,602,4,4,471.75,1
1,2578.2,429.7,2578.2,6325.485,4550,28086,5019.35,47,6,1,429.7,1
13,208694.01,5962.686,13526.95,0.23,3905,6600,184661.83,73949,243,53,858.823209876543,2
6,127751.67,7984.479375,121321.67,6325.485,1800,28086,4630,43608,73,37,1749.39342465753,2
3,1135,227,4217.5,6325.485,700,28086,435,3394,7,5,162.142857142857,2
3,1180,393.333333333333,4217.5,6325.485,1000,28086,180,470,3,3,393.333333333333,2
3,615.48,102.58,535.48,6325.485,80,28086,5019.35,73,6,3,102.58,2
6,51392.3,7341.75714285714,50550,99,700,28086,43.3,11566,20,15,2569.615,2
9,3445.02,382.78,57.42,6325.485,3387.6,28086,5019.35,1980,9,8,382.78,2
4,6432.75,229.741071428571,5708.75,6325.485,724,28086,5019.35,1592,28,4,229.741071428571,2
3,58803.16,3266.84222222222,2037.82,56265.34,4550,28086,500,6540,44,31,1336.43545454545,2
29,96510.06,1398.69652173913,22732.5,6325.485,42800,100,30877.56,3329,94,37,1026.70276595745,2
1,1732,866,4217.5,6325.485,4550,28086,1732,246,6,2,288.666666666667,2
37,140642,2038.28985507246,81468,6325.485,37174,7000,15000,13336,74,22,1900.56878378378,2
1,820,820,4217.5,6325.485,4550,28086,820,959,2,2,410,2
2,5600,2800,4217.5,6325.485,5600,28086,5019.35,255,2,2,2800,1
6,7100,1183.33333333333,4217.5,6325.485,4000,3100,5019.35,884,6,6,1183.33333333333,2
2,7857.2,1571.44,3857.2,6325.485,4550,28086,4000,150,11,4,714.290909090909,1
2,9916.89,1416.69857142857,9916.89,6325.485,4550,28086,5019.35,345,7,2,1416.69857142857,1
2,700,350,4217.5,500,200,28086,5019.35,136,2,2,350,1
2,3627,604.5,911,6325.485,4550,28086,2716,2276,7,2,517.028571428571,1
1,4004.5,572.071428571429,4004.5,6325.485,4550,28086,5019.35,2741,7,1,572.071428571429,2
2,4277.2,2138.6,277.2,4000,4550,28086,5019.35,396,2,2,2138.6,2
8,49013.66,2333.98380952381,25635,4095.3,19283.36,28086,5019.35,1877,69,23,710.342898550725,1
5,59109,5910.9,4217.5,54609,2250,2250,5019.35,1424,27,13,1958.59851851852,1
4,6120,1020,4217.5,6325.485,4500,28086,1620,682,6,3,1020,2
2,4920.03,1230.0075,4217.5,6325.485,400,28086,4520.03,320,4,2,1230.0075,2
1,527.5,263.75,527.5,6325.485,4550,28086,5019.35,121,2,1,263.75,1
14,103739.18,2881.64388888889,4217.5,45037.67,30200,28086,26100,1683,68,12,1525.57617647059,2
53,268116.96,4468.616,1866.67,24555.29,96895,144800,5019.35,3770,271,121,989.145387453874,2
1,3799.04,422.115555555556,4217.5,3799.04,4550,28086,5019.35,186,10,3,376.744,1
2,220,110,4217.5,6325.485,220,28086,5019.35,105,2,2,110,1
5,39620.3,5660.04285714286,4217.5,6325.485,12250,28086,27370.3,4240,19,12,2085.27894736842,1
3,2629.9,292.211111111111,2039.9,6325.485,590,28086,5019.35,927,10,3,262.99,2
91,2811609.09,16538.877,225960.09,435000,404824,1745825,5019.35,227210,1922,886,1460.88695629553,2
3,4250,850,4217.5,1250,3000,28086,5019.35,522,5,4,658.28,2
5,16092,1462.90909090909,4217.5,5560,6372,28086,4160,85,11,5,1462.90909090909,1
1,5083.5,564.833333333333,5083.5,6325.485,4550,28086,5019.35,446,9,1,564.833333333333,2
4,5915.7,985.95,4217.5,4000,1390,28086,525.7,1338,11,6,582.336363636364,2
1,580,193.333333333333,580,6325.485,4550,28086,5019.35,652,3,1,193.333333333333,1
3,18400,4600,4217.5,8000,8000,28086,2400,8034,22,19,836.363636363636,2
77,949880,8795.18518518518,4470,4800,346750,561810,32050,36135,1026,522,925.808918128655,2
5,41750.52,2455.91294117647,25424.16,6325.485,11700,28086,4626.36,4978,44,9,948.83,1
2,192206.25,24025.78125,10606.25,181600,4550,28086,5019.35,411,92,39,2043.43489130435,2
3,3990,997.5,4217.5,2000,250,28086,1740,3209,4,3,997.5,2
1,3733.89,622.315,3733.89,6325.485,4550,28086,5019.35,1101,7,2,573.412857142857,2
2,5615,561.5,595,6325.485,4550,5020,5019.35,541,15,8,372.999333333333,2
1,8200,2733.33333333333,4217.5,8200,4550,28086,5019.35,2439,6,6,1366.66666666667,2
3,4428,1107,4217.5,428,2000,28086,2000,57,4,3,1107,1
6,22472.32,2496.92444444444,1815.5,7056,600,28086,13000,1460,13,7,1723.04615384615,2
2,9200,4600,4200,6325.485,4550,28086,5000,2797,6,6,1560.16666666667,1
10,7300,521.428571428571,4217.5,4000,1950,28086,1350,4147,13,10,558.642307692308,2
3,490,122.5,4217.5,290,200,28086,5019.35,3074,4,3,122.5,2
6,20304,1450.28571428571,10264,5040,5000,28086,5019.35,4413,17,10,1194.35294117647,2
1,400,200,4217.5,400,4550,28086,5019.35,1922,2,1,200,1
7,120862.51,8633.03642857143,557.51,16600,26400,28086,77305,29217,61,24,1981.3131147541,2
6,28080.32,3510.04,4217.5,6325.485,1000,27080.32,5019.35,924,18,13,1560.01777777778,2
1,12255.95,4085.31666666667,4217.5,6325.485,4550,28086,12255.95,9401,14,9,875.425,2
3,9496.62,1055.18,4217.5,6325.485,6000,28086,3496.62,453,16,9,593.53875,2
1,6000,6000,6000,6325.485,4550,28086,5019.35,1352,7,7,857.142857142857,1
8,209200,14942.8571428571,4217.5,6325.485,4550,208000,1200,15084,73,62,2862.82068493151,2
4,21140.5,4228.1,20638.5,6325.485,500,28086,2,614,95,31,222.295157894737,2
10,72358,2783,4217.5,6325.485,12400,59958,5019.35,22029,60,24,1205.75,2
1,2000,2000,4217.5,6325.485,2000,28086,5019.35,3417,1,1,2000,1
2,11317.24,2263.448,11257.24,6325.485,4550,28086,5019.35,240,23,12,492.053913043478,1
4,970,242.5,4217.5,6325.485,970,28086,5019.35,464,6,5,161.666666666667,2
4,32480.35,5413.39166666667,5480.35,25000,2000,28086,5019.35,2067,14,7,2320.025,2
2,27034.12,2079.54769230769,20784.12,6325.485,4550,28086,6250,589,18,7,1501.89555555556,2
3,1159.9,231.98,4217.5,6325.485,800,28086,359.9,624,6,4,193.316666666667,2
23,141956.64,3836.66594594595,606.64,6325.485,129350,12000,5019.35,3802,81,37,1752.46728395062,1
5,188260,23532.5,4217.5,1e+05,22000,50000,16260,19837,55,30,3422.90909090909,2
10,31610,2431.53846153846,4217.5,6325.485,28300,1510,1800,5095,20,13,1580.5,2
15,296165,17421.4705882353,4217.5,95000,81165,120000,5019.35,5474,110,68,3266.145,2
1,20450,2556.25,20450,6325.485,4550,28086,5019.35,1468,18,7,1136.02222222222,2
3,11008.27,647.545294117647,11008.27,6325.485,4550,28086,5019.35,1984,17,3,647.545294117647,2
3,5302.5,662.8125,3202.5,2000,100,28086,5019.35,900,8,3,662.8125,1
1,2685.36,298.373333333333,4217.5,2685.36,4550,28086,5019.35,428,9,1,298.373333333333,1
4,5305,757.857142857143,1305,4000,4550,28086,5019.35,605,10,6,530.5,1
25,394293.27,10376.1386842105,37549.27,6325.485,165744,123000,68000,37323,324,228,1216.52916666667,2
4,6889.5,574.125,2500,1989.5,2400,28086,5019.35,143,12,4,574.125,2
2,11443.5,1144.35,11443.5,6325.485,4550,28086,5019.35,4188,10,2,1144.35,2
7,18846.89,1449.76076923077,4217.5,2406.89,10200,28086,6240,2987,20,10,939.3405,2
2,9916.89,1416.69857142857,9916.89,6325.485,4550,28086,5019.35,856,7,2,1416.69857142857,1
3,2643.29,377.612857142857,2201.29,6325.485,4550,28086,442,213,10,6,263.329,2
1,1331.5,443.833333333333,4217.5,1331.5,4550,28086,5019.35,462,3,1,443.833333333333,2
1,1395,348.75,4217.5,6325.485,4550,28086,1395,717,4,4,333.75,2
16,195145.51,4646.32166666667,34708.5,1e+05,22500,14437.01,23500,32080,148,76,1318.34608108108,2
4,1962,490.5,4217.5,300,1362,300,5019.35,172,4,4,490.5,1
2,2000,1000,4217.5,6325.485,2000,28086,5019.35,15,2,2,1000,1
2,2000,1000,4217.5,6325.485,1000,28086,1000,70,2,2,1000,1
4,19653.19,2456.64875,2000,6325.485,3500,28086,14153.19,12448,25,8,786.1276,2
6,19844.46,1984.446,4217.5,6325.485,5040,5709.46,9095,4222,19,13,1044.44526315789,2
27,135115.46,3753.20722222222,4217.5,6325.485,111868,3447.46,19800,12805,47,16,2874.7970212766,2
2,1150.15,383.383333333333,0.15,6325.485,4550,28086,1150,1531,2,2,575.075,2
4,9885,760.384615384615,4405,6325.485,3600,28086,1880,672,18,5,548.888888888889,2
3,28302.01,1230.52217391304,28134.01,6325.485,140,28086,28,718,24,3,1179.17125,2
2,305.92,76.48,305.92,6325.485,4550,28086,5019.35,17,4,2,76.48,1
32,152329.4,2273.57313432836,4217.5,910,66449,27402,57568.4,16666,222,87,686.168468468469,2
2,228.6,57.15,4217.5,6325.485,4550,28086,205,214,20,9,48.653,2
3,8150.09,905.565555555556,4217.5,7246.09,4550,774,130,450,12,5,778.174166666667,2
13,30608.69,1700.48277777778,4217.5,6325.485,8500,2100,20008.69,1535,25,15,1223.2736,2
1,593,98.8333333333333,593,6325.485,4550,28086,5019.35,92,6,1,98.8333333333333,1
3,67299.63,22433.21,4217.5,66299.63,1000,28086,5019.35,1108,3,3,22433.21,1
2,3850,641.666666666667,400,3450,4550,28086,5019.35,606,6,2,641.666666666667,2
3,2110,234.444444444444,4217.5,6325.485,1800,28086,310,1055,11,4,191.563636363636,2
7,9021.7,902.17,2726.7,4000,2000,295,5019.35,2048,12,10,751.808333333333,1
4,25666.67,4277.77833333333,4217.5,6325.485,6000,28086,19666.67,1899,19,14,1328.54263157895,2
1,1000,500,1000,6325.485,4550,28086,5019.35,76,2,1,500,2
3,666.1,222.033333333333,4217.5,665,1.1,28086,5019.35,84,3,3,222.033333333333,1
32,2563009.73,46600.1769090909,18485.66,27420.55,64744,1543795,908564.52,112711,623,308,4113.98036918138,2
2,1448,724,4217.5,6325.485,1448,28086,5019.35,3047,2,2,724,2
161,3197329.88,14599.6798173516,10566.1,540511.28,372650.5,1777202,496400,16920,744,203,4601.22427419355,2
2,6775,1129.16666666667,2775,6325.485,4550,4000,5019.35,1360,10,4,680,2
2,300,150,4217.5,6325.485,300,28086,5019.35,357,2,2,150,2
2,305.92,76.48,305.92,6325.485,4550,28086,5019.35,65,4,2,76.48,1
38,66553,1547.74418604651,4153,2700,55900,2800,1000,9327,42,23,1573.28285714286,2
2,1313.8,437.933333333333,1300,6325.485,4550,28086,13.8,396,3,2,437.933333333333,2
3,2100,420,300,6325.485,300,28086,1500,176,5,4,420,1
1,500,500,4217.5,6325.485,500,28086,5019.35,1043,1,1,500,1
29,1079250,34814.5161290323,4217.5,6325.485,541400,524850,13000,53020,1178,231,916.171850594228,2
2,8990.34,1123.7925,2037.82,6952.52,4550,28086,5019.35,355,12,7,749.195,2
3,6274,627.4,5174,600,500,28086,5019.35,563,10,3,627.4,2
5,35504.13,2219.008125,29504.13,6325.485,6000,28086,5019.35,515,30,16,1183.478,2
7,1282958.6,128295.86,4217.5,1198958.6,44000,40000,5019.35,100875,216,50,5926.55217592593,2
2,7988.8,1597.76,4217.5,6988.8,4550,28086,1000,436,5,2,1597.76,2
1,30000,15000,4217.5,30000,4550,28086,5019.35,2186,11,11,2727.58181818182,2
2,4277.2,2138.6,277.2,4000,4550,28086,5019.35,57,3,2,1518.13333333333,1
10,78258.61,2445.5815625,17230.89,6325.485,15866.66,7000,38161.06,18444,100,36,782.5861,2
1,300,300,4217.5,6325.485,300,28086,5019.35,360,1,1,300,1
4,16869.82,1124.65466666667,14042.77,2827.05,4550,28086,5019.35,905,16,5,1055.51375,2
11,20024.28,1430.30571428571,4217.5,6325.485,13810,4500,1714.28,8601,52,31,385.082307692308,2
63,549303.22,5039.47908256881,17193.27,2e+05,153509.95,104600,74000,82661,242,90,2263.94838842975,2
7,4288,476.444444444444,240,6325.485,2500,28086,1548,905,10,8,428.8,1
2,3681.81,1840.905,4217.5,6325.485,3681.81,28086,5019.35,110,2,2,1840.905,1
9,17864,1984.88888888889,4217.5,6325.485,6864,10000,1000,7616,15,7,1189.6,1
5,62500,12500,50000,6325.485,12500,28086,5019.35,3495,61,31,1022.5562295082,2
6,120859.92,3180.52421052632,3973.67,2343.75,1200,28086,113342.5,11604,151,70,800.145430463576,2
1,600,600,600,6325.485,4550,28086,5019.35,139,1,1,600,1
7,24663.89,1541.493125,19813.89,6325.485,1000,2250,1600,5114,19,9,1298.09947368421,2
1,4560,912,4217.5,4560,4550,28086,5019.35,2066,10,4,456,1
5,4395,488.333333333333,1425,6325.485,2970,28086,5019.35,1214,9,5,488.333333333333,2
5,8207.2,1641.44,1483.2,6325.485,6724,28086,5019.35,111,5,5,1641.44,2
4,2430.12,173.58,4217.5,804.92,1475.2,28086,150,40,23,11,105.450869565217,1
8,1204333.27,10849.8492792793,54833.27,6325.485,15500,1134000,5019.35,130583,221,28,5448.28126696833,2
1,192.5,64.1666666666667,192.5,6325.485,4550,28086,5019.35,130,3,1,64.1666666666667,2
2,17400,1338.46153846154,4217.5,6325.485,4550,4200,13200,2040,29,7,600.027586206897,2
12,12437.8,518.241666666667,1510,6325.485,7201.15,28086,3726.65,5682,20,12,621.861,2
1,99.17,99.17,4217.5,99.17,4550,28086,5019.35,77,1,1,99.17,1
10,5979284.14,49415.5714049587,39870.93,5769682,12000,155000,5019.35,71372,612,234,9769.66846405229,2
4,49957.99,768.584461538461,4217.5,45910.59,4047.4,28086,5019.35,15193,65,4,767.329076923077,1
1,36100,9025,4217.5,6325.485,4550,28086,36100,4694,66,30,546.969696969697,2
38,688428.7,14965.8413043478,49528.7,279700,207800,28086,151400,71523,275,172,2502.3236,2
1,18.4,18.4,4217.5,6325.485,4550,28086,18.4,834,1,1,18.4,2
14,62695,2849.77272727273,4470,6325.485,37900,20325,5019.35,4344,35,15,1791.28571428571,2
1,1118.57,279.6425,4217.5,1118.57,4550,28086,5019.35,668,4,1,279.6425,2
4,12465,890.357142857143,6965,6325.485,1000,28086,4500,1264,17,8,732.911764705882,2
3,297204.91,21228.9221428571,4217.5,6325.485,3000,2000,292204.91,11858,254,127,1170.09807086614,2
1,675,675,4217.5,6325.485,4550,675,5019.35,527,1,1,675,2
2,1952.5,488.125,952.5,1000,4550,28086,5019.35,220,4,2,488.125,1
4,2467,352.428571428571,452,1110,400,28086,505,697,7,4,339.994285714286,1
16,31967.2,1453.05454545455,11267.2,4000,6000,28086,10700,9027,36,23,887.977777777778,2
3,2050,683.333333333333,4217.5,6325.485,2050,28086,5019.35,84,3,3,683.333333333333,1
1,1680,840,1680,6325.485,4550,28086,5019.35,3627,2,1,840,2
1,1e+05,1e+05,4217.5,1e+05,4550,28086,5019.35,6859,8,4,2641.00625,2
3,12897.04,3224.26,11852.15,6325.485,1000,28086,44.89,643,4,3,3337.7875,2
1,8500,8500,4217.5,6325.485,8500,28086,5019.35,1330,4,2,2107.5,2
2,5349.75,764.25,4217.5,2349.75,4550,28086,3000,923,9,5,594.416666666667,2
4,1474,368.5,675,99,700,28086,5019.35,514,4,4,368.5,2
2,400,200,4217.5,6325.485,400,28086,5019.35,2493,2,2,200,2
11,150652.01,8861.88294117647,5550,1e+05,22224,28086,22874.56,14476,69,25,2177.36811594203,2
4,9991.5,908.318181818182,9267.5,6325.485,724,28086,5019.35,1335,11,4,908.318181818182,2
3,7900,1975,4217.5,6325.485,400,28086,7500,2792,13,7,607.692307692308,2
2,6900,3450,900,6325.485,4550,28086,6000,610,11,6,627.077272727273,2
15,42983.22,1868.83565217391,4217.5,6325.485,31100,1883.22,10000,15947,30,18,1432.774,2
3,7617,507.8,593,6325.485,3100,28086,3924,3135,27,9,282.111111111111,2
9,656547.5,41034.21875,51337.5,523410,3800,70000,8000,18950,165,59,3952.71248484849,2
8,10250,602.941176470588,300,600,5750,28086,3600,1313,35,12,292.857142857143,2
5,8011,890.111111111111,5475,6325.485,724,28086,1812,2134,10,6,800.83,2
5,24120.2,2680.02222222222,22620.2,800,4550,28086,700,956,18,10,1339.39555555556,2
2,6000,1000,4217.5,6325.485,6000,28086,5019.35,59,6,2,1000,1
2,1818.57,259.795714285714,4217.5,1118.57,4550,28086,700,317,7,3,259.795714285714,1
2,6930.77,3465.385,4430.77,6325.485,4550,28086,2500,15601,7,4,990.11,2
5,4900,816.666666666667,4217.5,6325.485,2750,28086,2150,2749,12,4,408.333333333333,2
3,1166,291.5,350,6325.485,780,28086,36,903,5,3,233.2,2
1,23502.91,3357.55857142857,23502.91,6325.485,4550,28086,5019.35,80,7,1,3357.55857142857,1
5,68875.63,4591.70866666667,37235.3,6325.485,400,28086,31240.33,8006,61,34,1129.10868852459,2
6,48433.01,2849.00058823529,4217.5,32745,14500,28086,1188.01,2260,22,4,2165.68181818182,2
1,6500,2166.66666666667,4217.5,6325.485,4550,28086,6500,676,5,4,1300,2
1,15852.91,1219.45461538462,4217.5,15852.91,4550,28086,5019.35,888,13,1,1219.45461538462,1
3,8490.22,771.838181818182,5915.22,6325.485,400,28086,2175,1069,11,4,771.838181818182,2
3,22596.02,903.8408,12239.75,6326.27,4550,28086,4030,3339,41,8,551.087804878049,2
8,61176.25,3219.80263157895,10332.5,37343.75,8700,28086,4800,5030,43,24,1418.11860465116,2
15,238850,10384.7826086957,112850,6325.485,35000,83000,8000,17749,243,35,982.921728395062,2
12,1153840.91,44378.4965384615,242461.91,590000,2829,310000,8550,49729,458,342,2518.71534934498,2
2,1314,328.5,1314,6325.485,4550,28086,5019.35,1343,4,2,328.5,2
1,250,250,4217.5,6325.485,250,28086,5019.35,61,1,1,250,1
16,19265,583.787878787879,4217.5,3577,15688,28086,5019.35,679,34,16,567.352941176471,2
13,38774.9,1491.34230769231,4217.5,565,6909.9,28086,31300,7625,67,27,576.716865671642,2
4,4286.99,164.884230769231,4217.5,1885.96,1687.34,28086,713.69,455,29,8,147.82724137931,2
25,78284.16,2446.38,19720,6325.485,53609.16,180,4775,21553,38,25,2054.44894736842,2
3,9665.65,1073.96111111111,4217.5,6853.65,2812,28086,5019.35,2634,20,6,777.1175,1
6,25100.48,2091.70666666667,23295.83,6325.485,1800,28086,4.65,2597,19,6,1321.07789473684,2
2,31747,6349.4,4217.5,31597,4550,28086,150,261,5,2,6349.4,1
22,285029.95,6477.95340909091,20006.64,75000,40020,150000,5019.35,23119,109,54,2612.42972477064,2
2,600,300,4217.5,6325.485,600,28086,5019.35,13,2,2,300,1
9,44397.83,2959.85533333333,4347.83,6325.485,29000,28086,11050,6700,26,6,1692.95730769231,2
6,15550,1943.75,9070,6325.485,3480,28086,3000,987,17,11,911.764705882353,2
6,22516.64,2501.84888888889,4217.5,6325.485,1500,20016.64,1000,569,26,20,866.024615384615,2
4,3670.3,734.06,650,3000,4550,28086,20.3,424,21,15,174.659523809524,1
3,1640,546.666666666667,4217.5,840,800,28086,5019.35,171,3,3,546.666666666667,1
2,4200,2100,4217.5,4000,200,28086,5019.35,419,2,2,2100,1
5,11200,2240,6000,6325.485,2000,2000,1200,6891,21,7,533.333333333333,2
41,1033145.77,19493.3164150943,4217.5,451900,117555.43,261690.34,202000,71937,849,417,1216.73010600707,2
9,11348.4,1260.93333333333,290,6325.485,6968.4,28086,4090,4784,13,10,871.7,2
